 0.004 0.51400125 0.03394580 0.34726775 0 0 0
 0.004 0.44759560 0.86241543 0.07504964 0 0 0
 0.004 0.04613775 0.46507955 0.65112895 0 0 0
 0.004 0.32233036 0.46679676 0.59188443 0 0 0
 0.004 0.50402379 0.46970040 0.19104832 0 0 0
 0.004 0.53353608 0.80559087 0.20626324 0 0 0
 0.004 0.34880769 0.26844144 0.52653867 0 0 0
 0.004 0.43717611 0.81673080 0.02063036 0 0 0
 0.004 0.65691072 0.43583429 0.48069459 0 0 0
 0.004 0.56481451 0.42244130 0.41047168 0 0 0
 0.004 0.71419328 0.49976689 0.03569317 0 0 0
 0.004 0.59279251 0.34625733 0.41047013 0 0 0
 0.004 0.17369086 0.40950572 0.43019944 0 0 0
 0.004 0.32564366 0.17168474 0.39896494 0 0 0
 0.004 0.50053352 0.19498742 0.52117568 0 0 0
 0.004 0.29102433 0.42754489 0.41821808 0 0 0
 0.004 0.63722128 0.65968543 0.24220932 0 0 0
 0.004 0.47870648 0.18729383 0.42383254 0 0 0
 0.004 0.07637376 0.63945007 0.04132593 0 0 0
 0.004 0.95231700 0.13982832 0.13734519 0 0 0
 0.004 0.22938085 0.79544812 0.02529472 0 0 0
 0.004 0.87988490 0.05592585 0.41666043 0 0 0
 0.004 0.71034712 0.05633533 0.69173867 0 0 0
 0.004 0.90384841 0.31482619 0.17013538 0 0 0
 0.004 0.97274995 0.14210588 0.06187141 0 0 0
 0.004 0.05856031 0.63186288 0.16641337 0 0 0
 0.004 0.75103807 0.23582375 0.31023741 0 0 0
 0.004 0.83821768 0.03183109 0.46185774 0 0 0
 0.004 0.87783420 0.24463969 0.16466272 0 0 0
 0.004 0.39621419 0.56507319 0.60475701 0 0 0
 0.004 0.26888883 0.42780906 0.22806078 0 0 0
 0.004 0.74481100 0.18770051 0.46695054 0 0 0
 0.004 0.58826810 0.41395760 0.42860019 0 0 0
 0.004 0.87229490 0.22770679 0.38171995 0 0 0
 0.004 0.80071169 0.59219098 0.03637069 0 0 0
 0.004 0.98343956 0.14012825 0.00683159 0 0 0
 0.004 0.40043277 0.47683787 0.05142134 0 0 0
 0.004 0.95236874 0.11582530 0.13824028 0 0 0
 0.004 0.24684906 0.78581631 0.37009698 0 0 0
 0.004 0.90624559 0.40420353 0.04352850 0 0 0
 0.004 0.21876538 0.69876516 0.54279840 0 0 0
 0.004 0.53828502 0.44765699 0.39140195 0 0 0
 0.004 0.62253159 0.62586695 0.39615405 0 0 0
 0.004 0.59199029 0.42126626 0.43495339 0 0 0
 0.004 0.26491976 0.06359649 0.53271013 0 0 0
 0.004 0.67478150 0.60317177 0.16359532 0 0 0
 0.004 0.03508973 0.95585614 0.13429260 0 0 0
 0.004 0.54557478 0.20344079 0.01163143 0 0 0
 0.004 0.54923910 0.40115762 0.40687448 0 0 0
 0.004 0.84208518 0.50108176 0.16715431 0 0 0
 0.004 0.38816601 0.57479227 0.34917396 0 0 0
 0.004 0.61147940 0.68160790 0.29100531 0 0 0
 0.004 0.93622851 0.24936491 0.02202684 0 0 0
 0.004 0.94995809 0.08491653 0.22382933 0 0 0
 0.004 0.42379928 0.17951155 0.26804698 0 0 0
 0.004 0.26039511 0.44638723 0.49181587 0 0 0
 0.004 0.58004129 0.44532442 0.27094448 0 0 0
 0.004 0.49391437 0.86761355 0.00928766 0 0 0
 0.004 0.81595802 0.35346681 0.35762554 0 0 0
 0.004 0.91913062 0.24676830 0.10710680 0 0 0
 0.004 0.68355137 0.52882975 0.02380157 0 0 0
 0.004 0.31556660 0.34780753 0.25758386 0 0 0
 0.004 0.05054390 0.67042369 0.16480005 0 0 0
 0.004 0.30794543 0.06744528 0.79875308 0 0 0
 0.004 0.62674034 0.63266069 0.14988631 0 0 0
 0.004 0.35499179 0.42611617 0.82133865 0 0 0
 0.004 0.26562768 0.86508024 0.20654154 0 0 0
 0.004 0.57882148 0.19870996 0.56733268 0 0 0
 0.004 0.59364569 0.33516562 0.41591805 0 0 0
 0.004 0.41252422 0.77048808 0.30465788 0 0 0
 0.004 0.57827878 0.61501020 0.14084566 0 0 0
 0.004 0.24193752 0.14243501 0.93679327 0 0 0
 0.004 0.77757150 0.11332595 0.21273190 0 0 0
 0.004 0.56927949 0.55404830 0.07092774 0 0 0
 0.004 0.94763464 0.02601439 0.03291643 0 0 0
 0.004 0.00406611 0.15924054 0.08935833 0 0 0
 0.004 0.21656293 0.13714397 0.63551873 0 0 0
 0.004 0.97870862 0.04682803 0.16598773 0 0 0
 0.004 0.82324624 0.53139657 0.19482225 0 0 0
 0.004 0.31327587 0.25766248 0.13468188 0 0 0
 0.004 0.16190350 0.21499801 0.42367345 0 0 0
 0.004 0.12519586 0.70748562 0.10775751 0 0 0
 0.004 0.58237404 0.29225773 0.47044897 0 0 0
 0.004 0.08165586 0.13507223 0.85893083 0 0 0
 0.004 0.42428368 0.04863191 0.35897815 0 0 0
 0.004 0.05503786 0.57523173 0.66368639 0 0 0
 0.004 0.80346006 0.12411225 0.42353886 0 0 0
 0.004 0.07101226 0.10755795 0.30717957 0 0 0
 0.004 0.94168395 0.01698351 0.28416151 0 0 0
 0.004 0.62387347 0.35941380 0.12445092 0 0 0
 0.004 0.57092077 0.51726234 0.57562232 0 0 0
 0.004 0.26526421 0.69850433 0.12755448 0 0 0
 0.004 0.32616192 0.89859849 0.04779893 0 0 0
 0.004 0.64836925 0.20437169 0.41042626 0 0 0
 0.004 0.83258063 0.17442578 0.39968878 0 0 0
 0.004 0.20034146 0.16117322 0.14009762 0 0 0
 0.004 0.05942535 0.24123549 0.26406199 0 0 0
 0.004 0.96762377 0.03022587 0.08032787 0 0 0
 0.004 0.08841848 0.05339128 0.54957426 0 0 0
 0.004 0.72064620 0.66623145 0.00666910 0 0 0
 0.004 0.65915102 0.25799167 0.47691888 0 0 0
 0.004 0.52798510 0.54117888 0.54069394 0 0 0
 0.004 0.90450084 0.12726378 0.01743412 0 0 0
 0.004 0.74815953 0.21562028 0.10861582 0 0 0
 0.004 0.95247948 0.03617656 0.22649354 0 0 0
 0.004 0.49935776 0.81575835 0.01189804 0 0 0
 0.004 0.65353286 0.02280009 0.16789448 0 0 0
 0.004 0.60312569 0.09387106 0.31223333 0 0 0
 0.004 0.48539841 0.32912046 0.21171266 0 0 0
 0.004 0.24218464 0.15176123 0.39092463 0 0 0
 0.004 0.36694771 0.32813638 0.43590856 0 0 0
 0.004 0.95093292 0.18584043 0.15201664 0 0 0
 0.004 0.50295585 0.03809494 0.05671746 0 0 0
 0.004 0.76390868 0.10776401 0.60792053 0 0 0
 0.004 0.23124850 0.85865515 0.09917790 0 0 0
 0.004 0.72131830 0.04486907 0.13811898 0 0 0
 0.004 0.88998049 0.07153726 0.38461685 0 0 0
 0.004 0.98956466 0.06393391 0.07639766 0 0 0
 0.004 0.82216972 0.25962853 0.39160395 0 0 0
 0.004 0.55605209 0.42342353 0.66039908 0 0 0
 0.004 0.70305330 0.08624244 0.10821480 0 0 0
 0.004 0.76416898 0.17330563 0.43345660 0 0 0
 0.004 0.98119128 0.01229167 0.14143163 0 0 0
 0.004 0.83015549 0.24210906 0.49611038 0 0 0
 0.004 0.08197355 0.93256491 0.16037828 0 0 0
 0.004 0.79949683 0.47639495 0.09602475 0 0 0
 0.004 0.94694501 0.06412995 0.04343957 0 0 0
 0.004 0.79650140 0.28662479 0.34838951 0 0 0
 0.004 0.62260932 0.26394743 0.35925871 0 0 0
 0.004 0.62464243 0.16699147 0.51355082 0 0 0
 0.004 0.03532696 0.88751638 0.05641729 0 0 0
 0.004 0.73921007 0.06915754 0.36300749 0 0 0
 0.004 0.92671716 0.09440911 0.11853248 0 0 0
 0.004 0.32295293 0.21473551 0.92106551 0 0 0
 0.004 0.74670345 0.39456671 0.00449181 0 0 0
 0.004 0.44227391 0.76513332 0.19130307 0 0 0
 0.004 0.51475441 0.35376376 0.22384280 0 0 0
 0.004 0.32267946 0.74436051 0.52054089 0 0 0
 0.004 0.29980254 0.86098391 0.25632179 0 0 0
 0.004 0.67550910 0.02003247 0.32508701 0 0 0
 0.004 0.72436422 0.04317236 0.02266544 0 0 0
 0.004 0.57658327 0.36516255 0.33040637 0 0 0
 0.004 0.24003518 0.73424822 0.63458538 0 0 0
 0.004 0.62284410 0.07483608 0.08022785 0 0 0
 0.004 0.99369133 0.08441073 0.02427667 0 0 0
 0.004 0.54840499 0.55668014 0.19770294 0 0 0
 0.004 0.97127187 0.20511383 0.01511639 0 0 0
